,index,text,date,url
119,136,"Toggle navigationInfo Vandaag de dag moet alles ‘inclusief’ zijn en dat telt uiteraard ook voor overheid en grote bedrijven.  En zo zie je dat er zich overal rampen voltrekken bij bedrijven waardoor ze in no-time afglijden richting afgrond. Er zijn tijden geweest dat men flink wat te mekkeren had over RyanAir. Maar ondertussen lijkt  toch een aardig eind op weg om de Ier te verslaan. Wat een schande en disrespect voor de betalende passagiers. Niet ""low cost"", maar ""low level"" ???????????????? 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",29-4-2023,https://niburu.co/het-complot/18509-inclusiviteit-is-garantie-voor-economische-rampen
120,137,"Toggle navigationInfo  Als je de bevolking wilt programmeren met bepaalde denkbeelden, dan is er naast de normale media nog een hele krachtige manier om dat te doen.  In onze huidige maatschappij worden we gebombardeerd met advertenties en misschien verbaasd het niemand dat er maar vier bedrijven zijn die deze markt controleren. Er is op zich natuurlijk helemaal niets mis met gemengde relaties, mits dit op een normale en natuurlijke manier ontstaat. Maar, daar is in onze huidige maatschappij vaak geen sprake meer van, omdat achter die uitgekiende advertentiecampagnes een grotere agenda zit.Die agenda is hetzelfde als die van het Kalergiplan. Het vernietigen van het blanke ras om ervoor te zorgen dat er in de New World Order straks geen blanke kinderen meer geboren zullen worden. Feit is dat uit alle gemengde relaties en huwelijken geen blanke kinderen geboren zullen worden.In een uitgebreid artikel op de wordt haarfijn uit de doeken gedaan hoe alle advertenties die zijn gericht op het vermengen van rassen, afkomstig zijn uit dezelfde hoek.Deze vier megabedrijven, zoals hierboven beschreven in handen van de Chazaarse Mafia, controleren de bulk van alle advertentiebureaus. De namen van deze bedrijven zijn: The Omnicom Group of New York, WWP uit London, Publics of Paris en Interpublic uit New York.De wereldbevolking zit in de ijzeren greep van bovengenoemde Chazaarse Mafia. Zij controleren alles, van het geld tot de media, de sociale media. Hollywood en de advertentiewereld.En komen mensen te dichtbij de waarheid, dan worden er simpelweg weer een aantal van het Joodse volk opgeofferd om






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",31-10-2018,https://niburu.co/het-complot/13463-geen-plaats-voor-blanke-kinderen-in-de-new-world-order
121,138," Overheersing van een massa door enkelen kan alleen bestaan bij de gratie van gehoorzaamheid bij het grootste deel van die massa. Niet voor niets valt de verplichte onderwijsperiode samen met wat men “de vormende jaren” noemt. 




",20-5-2023,https://niburu.co/het-complot/18571-dit-nooit-meer-deel4?tmpl=component&print=1
122,139,"Onder het mom van het beschermen van het publiek, hebben de Europese Ministers van Financiën een akkoord bereikt.  Om die bescherming optimaal te maken krijgt de belastingdienst straks inzage in alle crypto transacties. 




",19-5-2023,https://niburu.co/financieel/18570-belastingdienst-krijgt-inzage-in-crypto-transacties?tmpl=component&print=1
123,140,"Toggle navigationInfoEr bestaat niet een dergelijke samenzwering, hoe kom je erbij? Alles gebeurt bij toeval. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",28-6-2021,https://niburu.co/blijvend-actueel/16436-insider-eindelijk-duidelijk-wie-de-illuminati-zijn
124,141,"Toggle navigationInfoHet doel is nooit anders geweest dan het opruimen van een groot deel van de wereldbevolking, de ouderen, de zwakken en bovenal de dommen.Bill Gates is er  en het is al lang geleden voorspeld dat dit zou gaan gebeuren.Luisteren ???? een must 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",8-7-2021,https://niburu.co/het-complot/16466-de-behandeling-is-de-oplossing
125,142,"Toggle navigationInfoHet totale slavendom is niet ver meer weg voor de mensheid en naarmate het dichterbij komt laten de Illuminati hun maskers vallen. Ze stellen nu duidelijk dat het doel is om absolute controle te krijgen over ons. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",18-7-2021,https://niburu.co/het-complot/16497-rothschild-mafia-geeft-toe-dat-ze-ons-tot-slaaf-willen-maken
126,143,"Toggle navigationInfo

Wanneer je rondkijkt in de financiële wereld van vandaag de dag, dan is er één ding dat opvalt en dat is dat de koersen van aandelen blijven stijgen en stijgen en….

Waarmee we dan op het punt zijn aanbeland waarbij niet de Bitcoin de grote bubbel is, maar de “gewone” financiële markt.
Dit, terwijl de Bitcoin absoluut geen bubbel is in de zin zoals bubbels  Een kenmerk van een bubbel is dat deze als het ware uit het niets op komt, spectaculair stijgt en dan vervolgens met een big bang uit elkaar spat.Met de Bitcoin hebben we dat proces al diverse malen doorlopen en iedere keer komt de digi munt sterker terug dan ooit tevoren. Dat is absoluut geen typisch kenmerk van een bubbel en het gaat dan ook over heel iets anders.Over wat precies zijn de meningen uiteraard verdeeld, waarbij wij op het standpunt staan dat de mysterieuze Japanner Satoshi Nakamoto die de Bitcoin zou hebben bedacht en gelanceerd nooit bestaan heeft, maar dat dit geheel , uiteraard in opdracht van  de eigenaren van de centrale banken.De Bitcoin vormt de eerste grote stap naar de, waarbij iedere wereldburgers straks verbonden is met het net en niets kan zonder dat autoriteiten (handlangers van de Sabbateans) daar toestemming voor hebben gegeven.Alles, maar dan ook alles is straks verbonden met het internet, van je energie in huis tot je financiële handelingen, alles is digitaal, te traceren en vooral te controleren.Afgezien van de eerste stap naar die New World Order, vervult de Bitcoin nog een andere rol en dat is afleiding van de werkelijke economische situatie op aarde en de kunstmatige bubbel die in stand wordt gehouden door de centrale banken met het manipuleren van de aandelen markten, waardoor alles koek en ei lijkt, maar ondertussen….Als er echt nog mensen zijn die geloven dat de stand van de aandelen de werkelijke situatie in de economie reflecteert, dan wordt het hoog tijd om wakker te worden. Het heeft niets te maken met hoe goed of slecht bedrijven het doen, het is een kunstmatige manipulatie.Sinds 2009 hebben de centrale banken voor een totaal bedrag van 15 biljoen dollar (15.000.000.000.000  dollar) aan geld gemaakt uit gebakken lucht en dit verdeelt onder hun normale collega bankiers. Formeel heet dit: het stimuleren van de economie.Moet je je voorstellen: In 2009 bestond dat geld niet, nu wel. Dus, wat is het? Is het ergens op gebaseerd? Ja, op de goedgelovigheid van de mensen dat dit geld een bepaalde waarde heeft. Op het moment dat een bevolking echt zou beseffen wat voor krankzinnig systeem de wereld erop na houdt, dan zou iedereen subiet alle vertrouwen in (centrale bank) geld verliezen. Ze zouden dit onmiddellijk van de bank halen en het omzetten naar iets dat door de eeuwen heen heeft bewezen echte waarde te hebben en Dat is dan ook de grote vrees van de satanische sekte die de controle heeft over ons geld. Dat wij erachter zullen komen dat hun financiële operatie de echte bubbel is en dat op het moment dat wij dat doen, dit systeem dan ook klapt met een dreun die ze tot iedere uithoek van ons zonnestelsel kunnen horen.Wij hebben in al aangetoond dat de aandelenkoersen worden gemanipuleerd door de centrale banken om de schijn hoog te houden.Op de volgende grafiek is te zien wat we bedoelen. Het is het koersverloop van de bekende Dow Jones en duidelijk is dat er vanaf 2009 maar één weg is en dat is keihard omhoog.

De werkelijke performance van bedrijven staat in geen enkele verhouding tot het koersverloop, waardoor ieder aandeel in feite krankzinnig is overgewaardeerd.Dat is de echte zeepbel, die zolang mogelijk voor het grote publiek verborgen dient te blijven totdat het systeem (centrale bankiers/Sabbateans) klaar is voor de overstap naar het digitale systeem.Hún digitale systeem dan wel te verstaan, waarbij de ervaringen opgedaan met Bitcoin zullen worden gebruikt voor de volgende fase van de digitale gevangenis.






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",10-1-2018,https://niburu.co/financieel/12602-financieel-experts-vragen-zich-af-of-de-wereld-krankzinnig-is-geworden
127,147,"Toggle navigationInfoIn de tijd dat de meesten van ons opgroeiden werd ons verteld dat vet slecht was, want door vet kon je een hartaanval krijgen.  Dat alles was mogelijk doordat een aantal wetenschappers van Harvard werden gekocht, net zoals al men vandaag de dag wetenschappers koopt om te zeggen dat coronavaccins 'veilig en effectief' zijn.  How the sugar industry paid Harvard scientists to blame fat for heart disease - Important to Remember:






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",19-5-2023,https://niburu.co/10001-artikelen/18567-als-ze-ons-generaties-lang-hebben-voorgelogen-over-vet-zouden-ze-dat-dan-niet-doen-met-vaccins
128,148,"Toggle navigationInfoNood breekt wetten en in ons land is de puinhoop dermate groot dat er overal grote nood is. Het splitsen van woningen kan extra woonruimte opleveren, tot 2030 ongeveer 80.000 tot 160.000 woningen, zegt de minister. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",19-5-2023,https://niburu.co/het-complot/18569-hugo-heeft-grote-plannen-met-woningen-van-burgers
129,149,"Toggle navigationInfoAlle slechte dingen die je zag tijdens de nep coronapandemie, zie je nu terug bij het klimaat.  Na alle propaganda kan de gekochte overheid achterover leunen, want gehersenspoelde burgers doen hun werk. Echt een actrice he. Gelukkig nam Carice zelf ook nooit bonussen aan, genoot niet van het luxe leven, heeft geen drie huizen op drie continenten enzo...Foei Rabobank!Foei 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",18-5-2023,https://niburu.co/10001-artikelen/18566-angstaanjagend-om-te-zien-hoe-nederland-meewerkt-aan-eigen-ondergang
130,150,"Toggle navigationInfo  Vanaf hun prille jeugd raken mensen verslaafd aan suiker en vaak hebben ze geen flauw idee hoe hun leven radicaal zou veranderen als ze zouden stoppen met suiker. Niet alleen leidt het gebruik van suiker tot allerlei gevaarlijke gezondheidsproblemen, je voelt je ook nog eens herboren als je deze verslaving de baas kunt worden. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",18-5-2023,https://niburu.co/gezondheid/11572-15-fantastische-dingen-die-met-je-gebeuren-als-je-suiker-laat-staan
131,151,"Toggle navigationInfoBovenstaande is de uitslag van een poll door NH Nieuws. Een poll waar tienduizenden mensen op hebben gestemd, maar ook een poll met een luchtje. Nu we het toch hebben over manipulatie met fake likes en fake followers, bij politici, kranten en andere (NPO) media. Er wordt ook massaal gefraudeerd met fake peilingen.  wordt altijd ingezet om voorgenomen kabinetsbeleid te toetsen en alvast in te masseren. Welnu… Stap voor stap wordt de bevolking klaar gestoomd voor de komst van de CBDC.De CBDC wordt ook wel het  






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",18-5-2023,https://niburu.co/binnenland/18568-merendeel-nederlanders-vindt-het-goed-dat-cash-geld-verdwijnt
132,152,"Toggle navigationInfo Er is maar zo weinig nodig om ons land weer gewoon normaal te laten functioneren. Als iedereen een heel klein beetje zelf nadenkt, zijn de dagen voor het kabinet geteld. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",17-5-2023,https://niburu.co/het-complot/18561-naar-de-voedselbank-omdat-het-geld-wordt-gebruikt-voor-het-klimaat
133,153,"Toggle navigationInfo Onze politieke leiders menen dat ze hun prioriteiten echt goed op de rit hebben en dat ze wat dat betreft nog veel meer dingen kunnen veranderen. Mensen op het spoor duwen hoort bij het dagelijkse leven, maar het verspreiden van filmpjes die dat tonen moet strafbaar worden. Iemand op de rails flikkeren? Dikke prima.Het wereldkundig maken? 9000 euro boete.






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",17-5-2023,https://niburu.co/10001-artikelen/18565-de-boodschapper-moet-worden-aangepakt
134,154,"Toggle navigationInfo De boeren waren vorig jaar goed bezig en in Den Haag maakte men zich toch wel zorgen.  Toen kwam de BBB en is de rust weergekeerd, maar is het nu te laat voor de boeren? 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",17-5-2023,https://niburu.co/het-complot/18564-is-het-nu-te-laat-voor-de-boeren
135,155,"Toggle navigationInfo De Nederlandse propagandamedia nemen letterlijk de berichten over die door Oekraïne worden verstrekt. Dat is dan het nieuws, maar gelukkig zijn er ook andere nieuwsbronnen waardoor het verhaal opeens heel anders wordt. De bluswerkzaamheden in de door Rusland opgeblazen NATO wapenopslag in Oekraïne wordt gedaan door robots. Meestal gebeurt dat bij radioactiviteit.  






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",16-5-2023,https://niburu.co/het-complot/18563-dankzij-britten-nu-nucleaire-ramp-in-oekraine
136,156,"Toggle navigationInfoEr zijn twee elementen binnen onze bevolking die beiden sterk groeien.  Aan de ene kant is dat de woke beweging en aan de andere kant is dat de islam. Sorry maar ze hebben gelijk. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",16-5-2023,https://niburu.co/het-complot/18560-regenboog-en-islam-gaan-niet-samen
137,157,"Toggle navigationInfoIedere dag opnieuw kun je berichten ontdekken in de MSM die wijzen op de gevolgen van de experimentele coronaprik. Volgens een recent wetenschappelijk onderzoek hebben de 'vaccins' van Pfizer en Moderna niets gedaan om de sterftecijfers te verminderen. 






  
Het absurde en belachelijke officiële verhaal van 9/11 
Politie boos en gefrustreerd na protestactie Extinction Rebellion 
Dit is hoe krankzinnig de coronapandemie was 
Er lijkt iets te veranderen in ons land 
Complotdenker wordt vanaf nu complotanalist 
Nieuwe asielwet net voor Pinksterweekend, zeg maar dag tegen je huis 
De website piept en kraakt 
Gaat overheid het advies van de AIVD opvolgen? 
Het mogen reizen is binnenkort een voorrecht 
Verspilling van geld of hoeveel een dag oorlog in Oekraïne kost 
Overleden kind verschijnt op foto 
Mysterie van neergeschoten vlucht MH17 in 1 dag opgelost 
Het raadsel van de uitgestelde koffie 
Over Ons 
MH17, het verhaal van de vreemde Cor Pan foto heeft een staartje 
Cannabis remedie tegen kanker, regering weet het al 36 jaar 
Wij beginnen nu aan fase 5 richting New World Order 
MH370 passagier stuurt boodschap vanaf Diego Garcia (breaking)      Naar bovenNaar bovenInfo",16-5-2023,https://niburu.co/het-complot/18562-waarom-stoppen-zoveel-mensen-met-sporten
